0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0
0.008, 0.0, 0.0, 0.0, 0.00376987546518, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0
0.012, 0.0, 0.0, 0.0, 0.00753953661802, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.016, 0.0, 0.0, 0.0, 0.0113087691584, 0.0, 0.0, 0.0, 0.0138058280572, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.02, 0.0, 0.0, 0.0, 0.0150773588104, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.024, 0.0, 0.0, 0.0, 0.018845091335, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.028, 0.0, 0.0, 0.0, 0.0226117525415, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.032, 0.0, 0.0, 0.0, 0.0263771283003, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.036, 0.0, 0.0, 0.0, 0.030141004555, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.04, 0.0, 0.0, 0.0, 0.0339031673342, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.044, 0.0, 0.0, 0.0, 0.037663402764, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.048, 0.0, 0.0, 0.0, 0.0414214970801, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.052, 0.0, 0.0, 0.0, 0.04517723664, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.056, 0.0, 0.0, 0.0, 0.0489304079348, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.06, 0.0, 0.0, 0.0, 0.0526807976019, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0613592341542, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.064, 0.0, 0.0, 0.0, 0.0564281924367, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0613592341542, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.068, 0.0, 0.0, 0.0, 0.0601723794049, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.072, 0.0, 0.0, 0.0, 0.0639131456543, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.076, 0.0, 0.0, 0.0, 0.0676502785276, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.08, 0.0, 0.0, 0.0, 0.0713835655737, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.084, 0.0, 0.0, 0.0, 0.0751127945604, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.088, 0.0, 0.0, 0.0, 0.0788377534859, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.092, 0.0, 0.0, 0.0, 0.0825582305914, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.046019423753, 0.00613592332229, 0.0291456356645, 0.0
0.096, 0.0, 0.0, 0.0, 0.0862740143728, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.1, 0.0, 0.0, 0.0, 0.0899848935928, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.104, 0.0, 0.0, 0.0, 0.0936906572929, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.108, 0.0, 0.0, 0.0, 0.0973910948054, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.112, 0.0, 0.0, 0.0, 0.101085995765, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.116, 0.0, 0.0, 0.0, 0.104775150123, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.12, 0.0, 0.0, 0.0, 0.108458348154, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.124, 0.0, 0.0, 0.0, 0.112135380475, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.128, 0.0, 0.0, 0.0, 0.11580603805, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.132, 0.0, 0.0, 0.0, 0.119470112208, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.00613592332229, 0.0291456356645, 0.0
0.136, 0.0, 0.0, 0.0, 0.123127394651, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.14, 0.0, 0.0, 0.0, 0.126777677468, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.144, 0.0, 0.0, 0.0, 0.130420753145, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.148, 0.0, 0.0, 0.0, 0.134056414578, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
0.152, 0.0, 0.0, 0.0, 0.137684455084, 0.0, 0.0, 0.0, 0.0153398085386, -0.0138058280572, -0.0598252527416, -0.0444854460657, 0.0046019423753, 0.0291456356645, 0.0
